seq,t,ts,v
1000050825,2,2017-05-18 02:50:00.200,0.103617
1000050826,2,2017-05-18 02:55:00.300,0.0991656
1000050827,2,2017-05-18 03:00:00.100,0.107022
1000050828,2,2017-05-18 03:05:00.100,0.0890999
1000050829,2,2017-05-18 03:10:00.000,0.0939353
1000050830,2,2017-05-18 03:15:00.000,0.0945415
1000050831,2,2017-05-18 03:20:00.100,0.0891171
1000050832,2,2017-05-18 03:25:00.000,0.102018
1000050833,2,2017-05-18 03:30:00.200,0.360482
1000050834,2,2017-05-18 03:35:00.200,0.0979183
1000050835,2,2017-05-18 03:40:00.100,0.10593
1000050836,2,2017-05-18 03:45:00.100,0.0915891
1000050837,2,2017-05-18 03:50:00.100,0.0929175
1000050838,2,2017-05-18 03:55:00.000,0.100101
1000050839,2,2017-05-18 04:00:00.000,0.0948586
1000050840,2,2017-05-18 04:05:00.100,0.0955938
1000050841,2,2017-05-18 04:10:00.200,0.10309
1000050842,2,2017-05-18 04:15:00.200,0.0969485
1000050843,2,2017-05-18 04:20:00.000,0.0891287
1000050844,2,2017-05-18 04:25:00.000,0.0849587
1000050845,2,2017-05-18 04:30:00.100,0.0981229
1000050846,2,2017-05-18 04:35:00.200,0.09031
1000050847,2,2017-05-18 04:40:00.000,0.0971591
1000050848,2,2017-05-18 04:45:00.300,0.0970913
1000050849,2,2017-05-18 04:50:00.000,0.091097
1000050850,2,2017-05-18 04:55:00.100,0.0938853
1000050851,2,2017-05-18 05:00:00.000,0.0928061
1000050852,2,2017-05-18 05:05:00.100,0.091171
1000050853,2,2017-05-18 05:10:00.000,0.0947212
1000050854,2,2017-05-18 05:15:00.000,0.0859158
1000050855,2,2017-05-18 05:20:00.100,0.100787
1000050856,2,2017-05-18 05:25:00.200,0.0951661
1000050857,2,2017-05-18 05:30:00.100,0.104
1000050858,2,2017-05-18 05:35:00.000,0.0917826
1000050859,2,2017-05-18 05:40:00.200,0.0887433
1000050860,2,2017-05-18 05:45:00.000,0.0828315
1000050861,2,2017-05-18 05:50:00.000,0.0945672
1000050862,2,2017-05-18 05:55:00.200,0.0807469
1000050863,2,2017-05-18 06:00:00.200,0.0874855
1000050864,2,2017-05-18 06:05:00.000,0.0915571
1000050865,2,2017-05-18 06:10:00.000,0.0926666
1000050866,2,2017-05-18 06:15:00.300,0.0939026
1000050867,2,2017-05-18 06:20:00.000,0.0983867
1000050868,2,2017-05-18 06:25:00.200,0.0933797
1000050869,2,2017-05-18 06:30:00.000,0.101732
1000050870,2,2017-05-18 06:35:00.200,0.0830392
1000050871,2,2017-05-18 06:40:00.000,0.099314
1000050872,2,2017-05-18 06:45:00.000,0.0941595
1000050873,2,2017-05-18 06:50:00.200,0.0965379
1000050874,2,2017-05-18 06:55:00.200,0.0886052
1000050875,2,2017-05-18 07:00:00.200,0.0
1000050876,2,2017-05-18 07:05:00.000,0.0
1000050877,2,2017-05-18 07:10:00.200,0.0
1000050878,2,2017-05-18 07:15:00.100,0.0
1000050879,2,2017-05-18 07:20:00.200,0.0
1000050880,2,2017-05-18 07:25:00.100,0.0
1000050881,2,2017-05-18 07:30:00.100,0.53736
1000050882,2,2017-05-18 07:35:00.200,0.545364
1000050883,2,2017-05-18 07:40:00.200,0.0818887
1000050884,2,2017-05-18 07:45:00.100,0.0
1000050885,2,2017-05-18 07:50:00.300,0.0
1000050886,2,2017-05-18 07:55:00.000,0.0
1000050887,2,2017-05-18 08:00:00.200,0.0
1000050888,2,2017-05-18 08:05:00.000,0.0
1000050889,2,2017-05-18 08:10:00.000,0.0
1000050890,2,2017-05-18 08:15:00.200,0.0777521
1000050891,2,2017-05-18 08:20:00.000,0.0
1000050892,2,2017-05-18 08:25:00.100,0.0
1000050893,2,2017-05-18 08:30:00.100,0.0
1000050894,2,2017-05-18 08:35:00.100,0.0926771
1000050895,2,2017-05-18 08:40:00.200,0.0961218
1000050896,2,2017-05-18 08:45:00.000,0.100266
1000050897,2,2017-05-18 08:50:00.200,0.290007
1000050898,2,2017-05-18 08:55:00.100,0.0883686
1000050899,2,2017-05-18 09:00:00.200,0.0791331
1000050900,2,2017-05-18 09:05:00.000,0.295041
1000050901,2,2017-05-18 09:10:00.200,0.0837135
1000050902,2,2017-05-18 09:15:00.000,0.0879027
1000050903,2,2017-05-18 09:20:00.000,0.0741504
1000050904,2,2017-05-18 09:25:00.000,0.18133
1000050905,2,2017-05-18 09:30:00.000,0.194857
1000050906,2,2017-05-18 09:35:00.100,0.0
1000050907,2,2017-05-18 09:40:00.100,0.348167
1000050908,2,2017-05-18 09:45:00.000,0.216228
1000050909,2,2017-05-18 09:50:00.000,0.0849935
1000050910,2,2017-05-18 09:55:00.100,0.0866603
1000050911,2,2017-05-18 10:00:00.100,0.0838843
1000050912,2,2017-05-18 10:05:00.100,0.0759632
1000050913,2,2017-05-18 10:10:00.100,0.0921222
1000050914,2,2017-05-18 10:15:00.100,0.0759953
1000050915,2,2017-05-18 10:20:00.200,0.0777903
1000050916,2,2017-05-18 10:25:00.100,0.0
1000050917,2,2017-05-18 10:30:00.200,0.0
1000050918,2,2017-05-18 10:35:00.000,0.256534
1000050919,2,2017-05-18 10:40:00.100,0.287078
1000050920,2,2017-05-18 10:45:00.000,1.76082
1000050921,2,2017-05-18 10:50:00.000,0.312038
1000050922,2,2017-05-18 10:55:00.200,0.480514
1000050923,2,2017-05-18 11:00:00.200,0.324793
1000050924,2,2017-05-18 11:05:00.100,0.392215
1000050925,2,2017-05-18 11:10:00.100,0.180335
1000050926,2,2017-05-18 11:15:00.000,0.418606
1000050927,2,2017-05-18 11:20:00.200,0.22031
1000050928,2,2017-05-18 11:25:00.000,0.172539
1000050929,2,2017-05-18 11:30:00.000,0.176123
1000050930,2,2017-05-18 11:35:00.100,0.468395
1000050931,2,2017-05-18 11:40:00.200,0.174356
1000050932,2,2017-05-18 11:45:00.000,0.170137
1000050933,2,2017-05-18 11:50:00.100,0.317785
1000050934,2,2017-05-18 11:55:00.000,0.457951
1000050935,2,2017-05-18 12:00:00.100,0.191602
1000050936,2,2017-05-18 12:05:00.100,0.412313
1000050937,2,2017-05-18 12:10:00.000,0.194024
1000050938,2,2017-05-18 12:15:00.200,0.700119
1000050939,2,2017-05-18 12:20:00.000,0.266819
1000050940,2,2017-05-18 12:25:00.000,0.220623
1000050941,2,2017-05-18 12:30:00.100,0.163223
1000050942,2,2017-05-18 12:35:00.000,0.168997
1000050943,2,2017-05-18 12:40:00.000,0.180512
1000050944,2,2017-05-18 12:45:00.100,0.448586
1000050945,2,2017-05-18 12:50:00.200,0.194779
1000050946,2,2017-05-18 12:55:00.000,0.274521
1000050947,2,2017-05-18 13:00:00.100,0.199959
1000050948,2,2017-05-18 13:05:00.100,0.330576
1000050949,2,2017-05-18 13:10:00.000,0.838645
1000050950,2,2017-05-18 13:15:00.000,0.28254
1000050951,2,2017-05-18 13:20:00.000,0.792823
1000050952,2,2017-05-18 13:25:00.200,0.212249
1000050953,2,2017-05-18 13:30:00.200,0.0
1000050954,2,2017-05-18 13:35:00.000,0.334656
1000050955,2,2017-05-18 13:40:00.000,0.104294
1000050956,2,2017-05-18 13:45:00.300,0.0
1000050957,2,2017-05-18 13:50:00.000,0.241695
1000050958,2,2017-05-18 13:55:00.000,0.314871
1000050959,2,2017-05-18 14:00:00.000,0.241951
1000050960,2,2017-05-18 14:05:00.000,0.244266
1000050961,2,2017-05-18 14:10:00.000,0.222483
